date,province,country,lat,long,type,cases,cumu_cases
2020-02-24,NA,China,44.0935,113.9448,confirmed,0,77643
2020-02-25,NA,China,44.0935,113.9448,confirmed,0,77643
2020-02-26,NA,China,44.0935,113.9448,confirmed,0,77643
2020-02-27,NA,China,44.0935,113.9448,confirmed,0,77643
2020-02-28,NA,China,44.0935,113.9448,confirmed,0,77643
2020-02-29,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-01,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-02,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-03,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-04,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-05,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-06,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-07,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-08,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-09,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-10,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-11,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-12,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-13,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-14,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-15,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-16,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-17,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-18,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-19,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-20,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-21,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-22,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-23,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-24,NA,China,44.0935,113.9448,confirmed,0,77643
2020-03-25,NA,China,44.0935,113.9448,confirmed,2,77645
2020-03-26,NA,China,44.0935,113.9448,confirmed,12,77657
2020-03-27,NA,China,44.0935,113.9448,confirmed,3,77660
2020-03-28,NA,China,44.0935,113.9448,confirmed,2,77662
2020-03-29,NA,China,44.0935,113.9448,confirmed,1,77663
2020-03-30,NA,China,44.0935,113.9448,confirmed,2,77665
2020-03-31,NA,China,44.0935,113.9448,confirmed,10,77675
2020-04-01,NA,China,44.0935,113.9448,confirmed,4,77679
2020-04-02,NA,China,44.0935,113.9448,confirmed,6,77685
2020-04-03,NA,China,44.0935,113.9448,confirmed,0,77685
2020-04-04,NA,China,44.0935,113.9448,confirmed,0,77685
2020-04-05,NA,China,44.0935,113.9448,confirmed,0,77685
2020-04-06,NA,China,44.0935,113.9448,confirmed,1,77686
2020-04-07,NA,China,44.0935,113.9448,confirmed,3,77689
2020-04-08,NA,China,44.0935,113.9448,confirmed,3,77692
2020-04-09,NA,China,44.0935,113.9448,confirmed,2,77694
2020-04-10,NA,China,44.0935,113.9448,confirmed,2,77696
2020-04-11,NA,China,44.0935,113.9448,confirmed,27,77723
2020-04-12,NA,China,44.0935,113.9448,confirmed,34,77757
2020-04-13,NA,China,44.0935,113.9448,confirmed,1,77758
2020-04-14,NA,China,44.0935,113.9448,confirmed,0,77758
2020-04-15,NA,China,44.0935,113.9448,confirmed,0,77758
2020-04-16,NA,China,44.0935,113.9448,confirmed,3,77761
2020-04-17,NA,China,44.0935,113.9448,confirmed,0,77761
2020-04-18,NA,China,44.0935,113.9448,confirmed,0,77761
2020-04-19,NA,China,44.0935,113.9448,confirmed,0,77761
2020-04-20,NA,China,44.0935,113.9448,confirmed,1,77762
2020-04-21,NA,China,44.0935,113.9448,confirmed,0,77762
2020-04-22,NA,China,44.0935,113.9448,confirmed,0,77762
2020-04-23,NA,China,44.0935,113.9448,confirmed,0,77762
2020-04-24,NA,China,44.0935,113.9448,confirmed,3,77765
2020-04-25,NA,China,44.0935,113.9448,confirmed,1,77766
2020-04-26,NA,China,44.0935,113.9448,confirmed,0,77766
2020-04-27,NA,China,44.0935,113.9448,confirmed,1,77767
2020-04-28,NA,China,44.0935,113.9448,confirmed,0,77767
2020-04-29,NA,China,44.0935,113.9448,confirmed,1,77768
2020-04-30,NA,China,44.0935,113.9448,confirmed,1,77769
2020-05-01,NA,China,44.0935,113.9448,confirmed,0,77769
2020-05-02,NA,China,44.0935,113.9448,confirmed,0,77769
2020-05-03,NA,China,44.0935,113.9448,confirmed,0,77769
2020-05-04,NA,China,44.0935,113.9448,confirmed,0,77769
2020-05-05,NA,China,44.0935,113.9448,confirmed,0,77769
2020-05-06,NA,China,44.0935,113.9448,confirmed,0,77769
2020-05-07,NA,China,44.0935,113.9448,confirmed,0,77769
2020-05-08,NA,China,44.0935,113.9448,confirmed,0,77769
2020-05-09,NA,China,44.0935,113.9448,confirmed,0,77769
2020-05-10,NA,China,44.0935,113.9448,confirmed,7,77776
2020-05-11,NA,China,44.0935,113.9448,confirmed,1,77777
2020-05-12,NA,China,44.0935,113.9448,confirmed,0,77777
2020-05-13,NA,China,44.0935,113.9448,confirmed,0,77777
2020-01-22,NA,China,32.9711,119.455,confirmed,1,77778
2020-01-23,NA,China,32.9711,119.455,confirmed,4,77782
2020-01-24,NA,China,32.9711,119.455,confirmed,4,77786
2020-01-25,NA,China,32.9711,119.455,confirmed,9,77795
2020-01-26,NA,China,32.9711,119.455,confirmed,15,77810
2020-01-27,NA,China,32.9711,119.455,confirmed,14,77824
2020-01-28,NA,China,32.9711,119.455,confirmed,23,77847
2020-01-29,NA,China,32.9711,119.455,confirmed,29,77876
2020-01-30,NA,China,32.9711,119.455,confirmed,30,77906
2020-01-31,NA,China,32.9711,119.455,confirmed,39,77945
2020-02-01,NA,China,32.9711,119.455,confirmed,34,77979
2020-02-02,NA,China,32.9711,119.455,confirmed,34,78013
2020-02-03,NA,China,32.9711,119.455,confirmed,35,78048
2020-02-04,NA,China,32.9711,119.455,confirmed,37,78085
2020-02-05,NA,China,32.9711,119.455,confirmed,33,78118
2020-02-06,NA,China,32.9711,119.455,confirmed,32,78150
2020-02-07,NA,China,32.9711,119.455,confirmed,35,78185
2020-02-08,NA,China,32.9711,119.455,confirmed,31,78216
2020-02-09,NA,China,32.9711,119.455,confirmed,29,78245
2020-02-10,NA,China,32.9711,119.455,confirmed,24,78269
2020-02-11,NA,China,32.9711,119.455,confirmed,23,78292
2020-02-12,NA,China,32.9711,119.455,confirmed,28,78320
2020-02-13,NA,China,32.9711,119.455,confirmed,27,78347
2020-02-14,NA,China,32.9711,119.455,confirmed,23,78370
2020-02-15,NA,China,32.9711,119.455,confirmed,11,78381
2020-02-16,NA,China,32.9711,119.455,confirmed,13,78394
2020-02-17,NA,China,32.9711,119.455,confirmed,9,78403
2020-02-18,NA,China,32.9711,119.455,confirmed,3,78406
2020-02-19,NA,China,32.9711,119.455,confirmed,2,78408
2020-02-20,NA,China,32.9711,119.455,confirmed,0,78408
2020-02-21,NA,China,32.9711,119.455,confirmed,0,78408
2020-02-22,NA,China,32.9711,119.455,confirmed,0,78408
2020-02-23,NA,China,32.9711,119.455,confirmed,0,78408
2020-02-24,NA,China,32.9711,119.455,confirmed,0,78408
2020-02-25,NA,China,32.9711,119.455,confirmed,0,78408
2020-02-26,NA,China,32.9711,119.455,confirmed,0,78408
2020-02-27,NA,China,32.9711,119.455,confirmed,0,78408
2020-02-28,NA,China,32.9711,119.455,confirmed,0,78408
2020-02-29,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-01,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-02,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-03,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-04,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-05,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-06,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-07,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-08,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-09,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-10,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-11,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-12,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-13,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-14,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-15,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-16,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-17,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-18,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-19,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-20,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-21,NA,China,32.9711,119.455,confirmed,0,78408
2020-03-22,NA,China,32.9711,119.455,confirmed,2,78410
2020-03-23,NA,China,32.9711,119.455,confirmed,0,78410
2020-03-24,NA,China,32.9711,119.455,confirmed,3,78413
2020-03-25,NA,China,32.9711,119.455,confirmed,2,78415
2020-03-26,NA,China,32.9711,119.455,confirmed,2,78417
2020-03-27,NA,China,32.9711,119.455,confirmed,1,78418
2020-03-28,NA,China,32.9711,119.455,confirmed,0,78418
2020-03-29,NA,China,32.9711,119.455,confirmed,3,78421
2020-03-30,NA,China,32.9711,119.455,confirmed,1,78422
2020-03-31,NA,China,32.9711,119.455,confirmed,1,78423
2020-04-01,NA,China,32.9711,119.455,confirmed,0,78423
2020-04-02,NA,China,32.9711,119.455,confirmed,1,78424
2020-04-03,NA,China,32.9711,119.455,confirmed,4,78428
2020-04-04,NA,China,32.9711,119.455,confirmed,0,78428
2020-04-05,NA,China,32.9711,119.455,confirmed,0,78428
2020-04-06,NA,China,32.9711,119.455,confirmed,0,78428
2020-04-07,NA,China,32.9711,119.455,confirmed,0,78428
2020-04-08,NA,China,32.9711,119.455,confirmed,0,78428
2020-04-09,NA,China,32.9711,119.455,confirmed,0,78428
2020-04-10,NA,China,32.9711,119.455,confirmed,0,78428
2020-04-11,NA,China,32.9711,119.455,confirmed,1,78429
2020-04-12,NA,China,32.9711,119.455,confirmed,1,78430
2020-04-13,NA,China,32.9711,119.455,confirmed,0,78430
2020-04-14,NA,China,32.9711,119.455,confirmed,0,78430
2020-04-15,NA,China,32.9711,119.455,confirmed,0,78430
2020-04-16,NA,China,32.9711,119.455,confirmed,0,78430
2020-04-17,NA,China,32.9711,119.455,confirmed,0,78430
2020-04-18,NA,China,32.9711,119.455,confirmed,0,78430
2020-04-19,NA,China,32.9711,119.455,confirmed,0,78430
2020-04-20,NA,China,32.9711,119.455,confirmed,0,78430
2020-04-21,NA,China,32.9711,119.455,confirmed,0,78430
2020-04-22,NA,China,32.9711,119.455,confirmed,0,78430
2020-04-23,NA,China,32.9711,119.455,confirmed,0,78430
2020-04-24,NA,China,32.9711,119.455,confirmed,0,78430
2020-04-25,NA,China,32.9711,119.455,confirmed,0,78430
2020-04-26,NA,China,32.9711,119.455,confirmed,0,78430
2020-04-27,NA,China,32.9711,119.455,confirmed,0,78430
2020-04-28,NA,China,32.9711,119.455,confirmed,0,78430
2020-04-29,NA,China,32.9711,119.455,confirmed,0,78430
2020-04-30,NA,China,32.9711,119.455,confirmed,0,78430
2020-05-01,NA,China,32.9711,119.455,confirmed,0,78430
2020-05-02,NA,China,32.9711,119.455,confirmed,0,78430
2020-05-03,NA,China,32.9711,119.455,confirmed,0,78430
2020-05-04,NA,China,32.9711,119.455,confirmed,0,78430
2020-05-05,NA,China,32.9711,119.455,confirmed,0,78430
2020-05-06,NA,China,32.9711,119.455,confirmed,0,78430
2020-05-07,NA,China,32.9711,119.455,confirmed,0,78430
2020-05-08,NA,China,32.9711,119.455,confirmed,0,78430
2020-05-09,NA,China,32.9711,119.455,confirmed,0,78430
2020-05-10,NA,China,32.9711,119.455,confirmed,0,78430
2020-05-11,NA,China,32.9711,119.455,confirmed,0,78430
2020-05-12,NA,China,32.9711,119.455,confirmed,0,78430
2020-05-13,NA,China,32.9711,119.455,confirmed,0,78430
2020-01-22,NA,China,27.614,115.7221,confirmed,2,78432
2020-01-23,NA,China,27.614,115.7221,confirmed,5,78437
2020-01-24,NA,China,27.614,115.7221,confirmed,11,78448
2020-01-25,NA,China,27.614,115.7221,confirmed,0,78448
2020-01-26,NA,China,27.614,115.7221,confirmed,18,78466
2020-01-27,NA,China,27.614,115.7221,confirmed,36,78502
2020-01-28,NA,China,27.614,115.7221,confirmed,37,78539
2020-01-29,NA,China,27.614,115.7221,confirmed,0,78539
2020-01-30,NA,China,27.614,115.7221,confirmed,53,78592
2020-01-31,NA,China,27.614,115.7221,confirmed,78,78670
2020-02-01,NA,China,27.614,115.7221,confirmed,46,78716
2020-02-02,NA,China,27.614,115.7221,confirmed,47,78763
2020-02-03,NA,China,27.614,115.7221,confirmed,58,78821
2020-02-04,NA,China,27.614,115.7221,confirmed,85,78906
2020-02-05,NA,China,27.614,115.7221,confirmed,72,78978
2020-02-06,NA,China,27.614,115.7221,confirmed,52,79030
2020-02-07,NA,China,27.614,115.7221,confirmed,61,79091
2020-02-08,NA,China,27.614,115.7221,confirmed,37,79128
2020-02-09,NA,China,27.614,115.7221,confirmed,42,79170
2020-02-10,NA,China,27.614,115.7221,confirmed,31,79201
2020-02-11,NA,China,27.614,115.7221,confirmed,33,79234
2020-02-12,NA,China,27.614,115.7221,confirmed,40,79274
2020-02-13,NA,China,27.614,115.7221,confirmed,28,79302
2020-02-14,NA,China,27.614,115.7221,confirmed,28,79330
2020-02-15,NA,China,27.614,115.7221,confirmed,13,79343
2020-02-16,NA,China,27.614,115.7221,confirmed,12,79355
2020-02-17,NA,China,27.614,115.7221,confirmed,5,79360
2020-02-18,NA,China,27.614,115.7221,confirmed,3,79363
2020-02-19,NA,China,27.614,115.7221,confirmed,1,79364
2020-02-20,NA,China,27.614,115.7221,confirmed,0,79364
2020-02-21,NA,China,27.614,115.7221,confirmed,0,79364
2020-02-22,NA,China,27.614,115.7221,confirmed,0,79364
2020-02-23,NA,China,27.614,115.7221,confirmed,0,79364
2020-02-24,NA,China,27.614,115.7221,confirmed,0,79364
2020-02-25,NA,China,27.614,115.7221,confirmed,0,79364
2020-02-26,NA,China,27.614,115.7221,confirmed,0,79364
2020-02-27,NA,China,27.614,115.7221,confirmed,0,79364
2020-02-28,NA,China,27.614,115.7221,confirmed,1,79365
2020-02-29,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-01,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-02,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-03,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-04,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-05,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-06,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-07,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-08,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-09,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-10,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-11,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-12,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-13,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-14,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-15,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-16,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-17,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-18,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-19,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-20,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-21,NA,China,27.614,115.7221,confirmed,0,79365
2020-03-22,NA,China,27.614,115.7221,confirmed,1,79366
2020-03-23,NA,China,27.614,115.7221,confirmed,0,79366
2020-03-24,NA,China,27.614,115.7221,confirmed,0,79366
2020-03-25,NA,China,27.614,115.7221,confirmed,0,79366
2020-03-26,NA,China,27.614,115.7221,confirmed,0,79366
2020-03-27,NA,China,27.614,115.7221,confirmed,0,79366
2020-03-28,NA,China,27.614,115.7221,confirmed,0,79366
2020-03-29,NA,China,27.614,115.7221,confirmed,1,79367
2020-03-30,NA,China,27.614,115.7221,confirmed,0,79367
2020-03-31,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-01,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-02,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-03,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-04,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-05,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-06,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-07,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-08,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-09,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-10,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-11,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-12,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-13,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-14,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-15,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-16,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-17,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-18,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-19,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-20,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-21,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-22,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-23,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-24,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-25,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-26,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-27,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-28,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-29,NA,China,27.614,115.7221,confirmed,0,79367
2020-04-30,NA,China,27.614,115.7221,confirmed,0,79367
2020-05-01,NA,China,27.614,115.7221,confirmed,0,79367
2020-05-02,NA,China,27.614,115.7221,confirmed,0,79367
2020-05-03,NA,China,27.614,115.7221,confirmed,0,79367
2020-05-04,NA,China,27.614,115.7221,confirmed,0,79367
2020-05-05,NA,China,27.614,115.7221,confirmed,0,79367
2020-05-06,NA,China,27.614,115.7221,confirmed,0,79367
2020-05-07,NA,China,27.614,115.7221,confirmed,0,79367
2020-05-08,NA,China,27.614,115.7221,confirmed,0,79367
2020-05-09,NA,China,27.614,115.7221,confirmed,0,79367
2020-05-10,NA,China,27.614,115.7221,confirmed,0,79367
2020-05-11,NA,China,27.614,115.7221,confirmed,0,79367
2020-05-12,NA,China,27.614,115.7221,confirmed,0,79367
2020-05-13,NA,China,27.614,115.7221,confirmed,0,79367
2020-01-22,NA,China,43.6661,126.1923,confirmed,0,79367
2020-01-23,NA,China,43.6661,126.1923,confirmed,1,79368
2020-01-24,NA,China,43.6661,126.1923,confirmed,2,79370
2020-01-25,NA,China,43.6661,126.1923,confirmed,1,79371
2020-01-26,NA,China,43.6661,126.1923,confirmed,0,79371
2020-01-27,NA,China,43.6661,126.1923,confirmed,2,79373
2020-01-28,NA,China,43.6661,126.1923,confirmed,2,79375
2020-01-29,NA,China,43.6661,126.1923,confirmed,1,79376
2020-01-30,NA,China,43.6661,126.1923,confirmed,5,79381
2020-01-31,NA,China,43.6661,126.1923,confirmed,0,79381
2020-02-01,NA,China,43.6661,126.1923,confirmed,3,79384
2020-02-02,NA,China,43.6661,126.1923,confirmed,6,79390
2020-02-03,NA,China,43.6661,126.1923,confirmed,8,79398
2020-02-04,NA,China,43.6661,126.1923,confirmed,11,79409
2020-02-05,NA,China,43.6661,126.1923,confirmed,12,79421
2020-02-06,NA,China,43.6661,126.1923,confirmed,5,79426
2020-02-07,NA,China,43.6661,126.1923,confirmed,6,79432
2020-02-08,NA,China,43.6661,126.1923,confirmed,4,79436
2020-02-09,NA,China,43.6661,126.1923,confirmed,9,79445
2020-02-10,NA,China,43.6661,126.1923,confirmed,2,79447
2020-02-11,NA,China,43.6661,126.1923,confirmed,1,79448
2020-02-12,NA,China,43.6661,126.1923,confirmed,2,79450
2020-02-13,NA,China,43.6661,126.1923,confirmed,1,79451
2020-02-14,NA,China,43.6661,126.1923,confirmed,2,79453
2020-02-15,NA,China,43.6661,126.1923,confirmed,2,79455
2020-02-16,NA,China,43.6661,126.1923,confirmed,1,79456
2020-02-17,NA,China,43.6661,126.1923,confirmed,0,79456
2020-02-18,NA,China,43.6661,126.1923,confirmed,0,79456
2020-02-19,NA,China,43.6661,126.1923,confirmed,1,79457
2020-02-20,NA,China,43.6661,126.1923,confirmed,1,79458
2020-02-21,NA,China,43.6661,126.1923,confirmed,0,79458
2020-02-22,NA,China,43.6661,126.1923,confirmed,0,79458
2020-02-23,NA,China,43.6661,126.1923,confirmed,0,79458
2020-02-24,NA,China,43.6661,126.1923,confirmed,2,79460
2020-02-25,NA,China,43.6661,126.1923,confirmed,0,79460
2020-02-26,NA,China,43.6661,126.1923,confirmed,0,79460
2020-02-27,NA,China,43.6661,126.1923,confirmed,0,79460
2020-02-28,NA,China,43.6661,126.1923,confirmed,0,79460
2020-02-29,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-01,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-02,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-03,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-04,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-05,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-06,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-07,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-08,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-09,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-10,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-11,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-12,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-13,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-14,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-15,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-16,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-17,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-18,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-19,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-20,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-21,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-22,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-23,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-24,NA,China,43.6661,126.1923,confirmed,0,79460
2020-03-25,NA,China,43.6661,126.1923,confirmed,1,79461
2020-03-26,NA,China,43.6661,126.1923,confirmed,1,79462
2020-03-27,NA,China,43.6661,126.1923,confirmed,0,79462
2020-03-28,NA,China,43.6661,126.1923,confirmed,2,79464
2020-03-29,NA,China,43.6661,126.1923,confirmed,1,79465
2020-03-30,NA,China,43.6661,126.1923,confirmed,0,79465
2020-03-31,NA,China,43.6661,126.1923,confirmed,0,79465
2020-04-01,NA,China,43.6661,126.1923,confirmed,0,79465
2020-04-02,NA,China,43.6661,126.1923,confirmed,0,79465
2020-04-03,NA,China,43.6661,126.1923,confirmed,0,79465
2020-04-04,NA,China,43.6661,126.1923,confirmed,0,79465
2020-04-05,NA,China,43.6661,126.1923,confirmed,0,79465
2020-04-06,NA,China,43.6661,126.1923,confirmed,0,79465
2020-04-07,NA,China,43.6661,126.1923,confirmed,0,79465
2020-04-08,NA,China,43.6661,126.1923,confirmed,0,79465
2020-04-09,NA,China,43.6661,126.1923,confirmed,0,79465
2020-04-10,NA,China,43.6661,126.1923,confirmed,0,79465
2020-04-11,NA,China,43.6661,126.1923,confirmed,0,79465
2020-04-12,NA,China,43.6661,126.1923,confirmed,1,79466
2020-04-13,NA,China,43.6661,126.1923,confirmed,1,79467
2020-04-14,NA,China,43.6661,126.1923,confirmed,0,79467
2020-04-15,NA,China,43.6661,126.1923,confirmed,2,79469
2020-04-16,NA,China,43.6661,126.1923,confirmed,0,79469
2020-04-17,NA,China,43.6661,126.1923,confirmed,0,79469
2020-04-18,NA,China,43.6661,126.1923,confirmed,0,79469
2020-04-19,NA,China,43.6661,126.1923,confirmed,2,79471
2020-04-20,NA,China,43.6661,126.1923,confirmed,0,79471
2020-04-21,NA,China,43.6661,126.1923,confirmed,2,79473
2020-04-22,NA,China,43.6661,126.1923,confirmed,0,79473
2020-04-23,NA,China,43.6661,126.1923,confirmed,2,79475
2020-04-24,NA,China,43.6661,126.1923,confirmed,1,79476
2020-04-25,NA,China,43.6661,126.1923,confirmed,0,79476
2020-04-26,NA,China,43.6661,126.1923,confirmed,1,79477
2020-04-27,NA,China,43.6661,126.1923,confirmed,0,79477
2020-04-28,NA,China,43.6661,126.1923,confirmed,0,79477
2020-04-29,NA,China,43.6661,126.1923,confirmed,1,79478
2020-04-30,NA,China,43.6661,126.1923,confirmed,0,79478
2020-05-01,NA,China,43.6661,126.1923,confirmed,1,79479
2020-05-02,NA,China,43.6661,126.1923,confirmed,0,79479
2020-05-03,NA,China,43.6661,126.1923,confirmed,0,79479
2020-05-04,NA,China,43.6661,126.1923,confirmed,0,79479
2020-05-05,NA,China,43.6661,126.1923,confirmed,0,79479
2020-05-06,NA,China,43.6661,126.1923,confirmed,0,79479
2020-05-07,NA,China,43.6661,126.1923,confirmed,1,79480
2020-05-08,NA,China,43.6661,126.1923,confirmed,0,79480
2020-05-09,NA,China,43.6661,126.1923,confirmed,11,79491
2020-05-10,NA,China,43.6661,126.1923,confirmed,3,79494
2020-05-11,NA,China,43.6661,126.1923,confirmed,0,79494
2020-05-12,NA,China,43.6661,126.1923,confirmed,6,79500
2020-05-13,NA,China,43.6661,126.1923,confirmed,1,79501
2020-01-22,NA,China,41.2956,122.6085,confirmed,2,79503
2020-01-23,NA,China,41.2956,122.6085,confirmed,1,79504
2020-01-24,NA,China,41.2956,122.6085,confirmed,1,79505
2020-01-25,NA,China,41.2956,122.6085,confirmed,13,79518
2020-01-26,NA,China,41.2956,122.6085,confirmed,4,79522
2020-01-27,NA,China,41.2956,122.6085,confirmed,6,79528
2020-01-28,NA,China,41.2956,122.6085,confirmed,7,79535
2020-01-29,NA,China,41.2956,122.6085,confirmed,5,79540
2020-01-30,NA,China,41.2956,122.6085,confirmed,2,79542
2020-01-31,NA,China,41.2956,122.6085,confirmed,7,79549
2020-02-01,NA,China,41.2956,122.6085,confirmed,16,79565
2020-02-02,NA,China,41.2956,122.6085,confirmed,6,79571
2020-02-03,NA,China,41.2956,122.6085,confirmed,4,79575
2020-02-04,NA,China,41.2956,122.6085,confirmed,7,79582
2020-02-05,NA,China,41.2956,122.6085,confirmed,8,79590
2020-02-06,NA,China,41.2956,122.6085,confirmed,5,79595
2020-02-07,NA,China,41.2956,122.6085,confirmed,5,79600
2020-02-08,NA,China,41.2956,122.6085,confirmed,6,79606
2020-02-09,NA,China,41.2956,122.6085,confirmed,2,79608
2020-02-10,NA,China,41.2956,122.6085,confirmed,1,79609
2020-02-11,NA,China,41.2956,122.6085,confirmed,3,79612
2020-02-12,NA,China,41.2956,122.6085,confirmed,5,79617
2020-02-13,NA,China,41.2956,122.6085,confirmed,1,79618
2020-02-14,NA,China,41.2956,122.6085,confirmed,2,79620
